Cluster_7792	CSM7KORG_contig_k105_16193
Cluster_10199	CSM79HI7_contig_k105_24044
Cluster_10250	HSM7J4MW_contig_k105_17216
Cluster_12531	CSM79HI7_contig_k105_3486
Cluster_17929	ESM5GEYY_P_contig_k119_54437
Cluster_26001	PSM7J161_contig_k105_7515
Cluster_27624	HSM7J4OV_contig_k105_9365
Cluster_30007	PSM7J161_contig_k105_12593
Cluster_33900	CSM79HQV_contig_k105_1263
Cluster_43546	CSM7KOL4_contig_k105_9656
Cluster_46096	CSM79HI7_contig_k105_14686
Cluster_49870	MSM5LLF6_contig_k105_21156
Cluster_51361	CSM7KOQP_P_contig_k119_10701
Cluster_55131	CSM67UAG_contig_k105_13723
Cluster_62081	PSM7J1BL_contig_k105_506
Cluster_62157	MSM79HBR_contig_k105_7745
Cluster_65473	CSM67UEM_contig_k105_23378
Cluster_100559	CSM79HI7_contig_k105_26873
Cluster_100569	HSM6XRS4_contig_k105_11156
Cluster_101048	HSM7CYY3_contig_k105_12450
Cluster_101968	CSM79HI7_contig_k105_9591
Cluster_102328	CSM67UAG_contig_k105_4652
Cluster_114268	PSM6XBW3_contig_k105_15363
Cluster_129010	HSM5MD53_contig_k105_12609
Cluster_149291	PSM7J161_contig_k105_13720
Cluster_164544	HSM67VG2_P_contig_k119_39740
Cluster_184127	HSMA33IK_contig_k105_13663
Cluster_184714	HSM7J4QF_contig_k105_3399
Cluster_188439	CSM79HJI_P_contig_k119_23947
Cluster_196258	PSM7J161_contig_k105_4442
Cluster_208492	CSM67UAG_contig_k105_17549
Cluster_213820	HSM67VF9_contig_k105_14238
Cluster_276414	HSM5MD53_contig_k105_11244
Cluster_439334	CSM67UAG_contig_k105_6493
Cluster_463797	CSM79HK9_contig_k105_49877
Cluster_533836	MSM5LLF6_contig_k105_8371
Cluster_614647	PSM7J161_contig_k105_5598
Cluster_632417	HSM7CZ36_contig_k105_38410
Cluster_646479	CSM67UAG_contig_k105_7294
Cluster_715116	PSM7J161_contig_k105_6148
Cluster_727946	HSM6XRS6_contig_k105_6417
Cluster_737179	ESM5GEZ4_P_contig_k119_48449
Cluster_917127	PSM7J1BP_contig_k105_9033
Cluster_972087	MSM6J2IQ_contig_k105_29395
Cluster_1008935	PSM7J161_contig_k105_13326
Cluster_1011278	CSM67UAG_contig_k105_15995
Cluster_1022788	CSM67UAG_contig_k105_8975
Cluster_1022791	CSM67UAG_contig_k105_8975
Cluster_1022793	CSM67UAG_contig_k105_8975
Cluster_1023215	CSM79HI7_contig_k105_14779
Cluster_1024034	CSM79HP2_contig_k105_10664
Cluster_1024216	ESM5GEZ4_P_contig_k119_32022
Cluster_1025619	CSM79HJI_P_contig_k119_40164
Cluster_1027272	CSM67UAG_contig_k105_9199
Cluster_1029475	CSM67UAG_contig_k105_11807
Cluster_1063175	CSM67UAG_contig_k105_15876
Cluster_1125377	PSM6XBW3_contig_k105_21866
Cluster_1155588	CSM67UH7_contig_k105_6808
Cluster_1204487	CSM79HI7_contig_k105_7387
Cluster_1291294	CSM7KOSP_contig_k105_13746
Cluster_1420011	CSM67UAG_contig_k105_19584
Cluster_1647061	CSM79HI7_contig_k105_9172
